item,word,word2,sentence,context_length,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy,ELAN,LAN,N400,EPNP,P600,PNP,RTfirstfix,RTfirstpass,RTrightbound,RTgopast,self_paced_reading_time,rnn,rnn_pos,psg,psg_pos,bigram,trigram,tetragram,bigram_pos,trigram_pos,tetragram_pos,is_start_end,is_multitoken_GPT2,s_GPT2,is_multitoken_GPT2_medium,s_GPT2_medium,is_multitoken_GPT2_large,s_GPT2_large,is_multitoken_GPT2_xl,s_GPT2_xl,is_multitoken_GPTNeo_125M,s_GPTNeo_125M,is_multitoken_GPTNeo,s_GPTNeo,is_multitoken_GPTNeo_2.7B,s_GPTNeo_2.7B,Subtlex_log10,length
"The van is your lead, follow",that.,THAT,"The van is your lead, follow that.",6,57,297,4,3.2033898305084745,1.4115247443926475,0.0219780219780219,3.817712325956904,-0.6153846153846153,1.4668221558474663,-1.0796875122819372,2.460078630473543,1.739646114732908,0.4619905242302449,1.6131826218055645,1.7504886294543496,196.3720930232558,272.8372093023256,291.8139534883721,611.0697674418604,311.12857142857143,7.985699653625488,5.543038754680188,11.982999999999995,7.100999999999999,3.308124003104546,3.51505732541192,3.3122226045700747,1.7472752512868577,1.7472752512868577,1.7472752512868577,1,1,13.539782012004002,1,13.603418976295211,1,12.212044222286078,1,11.185256055731026,1,14.023032134781523,1,13.227006258661609,1,12.38050817656664,13.486557779225057,5
Jacques sighed and tried to move,out,OUT,Jacques sighed and tried to move out of the way.,6,124,816,4,2.983050847457627,1.4080008501139776,0.0192307692307692,3.951243718581427,-0.1346153846153846,2.8644860751339465,-0.3244983059191564,0.7093389742327468,-0.0789322277361696,-0.0936402543467192,-0.4851681382649324,-0.2172094819504632,133.11627906976744,139.06976744186048,139.06976744186048,165.95348837209303,251.18840579710144,3.1937763690948486,1.9614918715328795,3.591000000000001,1.9970000000000017,4.049786661557928,3.585631558512188,3.807462606371234,2.1183138131719184,1.972622346582906,1.992065375108148,0,0,4.278048874160128,0,3.783297169605462,0,4.346368386729683,0,4.328310198062469,0,4.247133899352679,0,4.337817590938356,0,4.215961503953566,12.19162376134176,3
I can't see any amount,of,OF,I can't see any amount of talk getting you out of this mess.,5,185,1462,4,4.338983050847458,0.9579102522845818,0.6631578947368421,0.4107421652090082,0.6210526315789473,1.5381502136364442,-1.5829627301439186,-0.4493752206809955,0.5906498503425847,-0.8866188288700272,-0.2303591338188751,-0.4841671517353846,45.2093023255814,52.83720930232558,52.83720930232558,60.093023255813954,271.98571428571427,0.3875012993812561,1.06402277854853,0.7880000000000003,1.0490000000000013,0.4481291107985011,0.4697895287682961,0.3483074418470233,1.4967171518076177,1.181751142107148,0.8979529242254459,0,0,0.0684768029046497,0,0.0986326677997478,0,0.0572907308802411,0,0.136607221918447,0,0.1715866975705392,0,0.0572023679722058,0,0.1825327464284259,13.288621606997307,2
We should talk about the things people,talk,TALK,We should talk about the things people talk about on first dates.,7,176,1358,4,2.440677966101695,1.316620365788706,0.0094339622641509,4.663439094112067,-0.1792452830188679,2.884515843800371,1.4614432697315745,-0.166433500707317,0.1717627999328431,0.4332957952097264,0.0662422009876796,1.294244236334386,88.47619047619048,88.47619047619048,92.95238095238096,96.38095238095238,254.58823529411765,7.464874267578125,1.564730483539015,6.702999999999996,3.027000000000001,6.658822804578551,7.354318631917402,7.93546808353817,2.3900603006768897,2.1451550476009498,1.6800512794968965,0,0,4.104947189156118,0,4.605695146378226,0,4.994518092077177,0,4.034317995866151,0,4.843409123852576,0,4.738919900197052,0,4.140991049880557,10.682927101661086,4
He just wished,he,HE,He just wished he could talk to his dad.,3,89,522,4,4.271186440677966,0.8269284352677408,0.2222222222222222,1.5040773967762742,-0.0808080808080808,2.37776098330532,-1.8386200203709584,-2.076947557444288,0.4018958359956741,0.341661423594625,0.01038057324679,0.1942764576448988,67.90243902439025,67.90243902439025,67.90243902439025,135.70731707317074,265.3684210526316,2.9882493019104004,2.1413358965062,2.8149999999999995,2.2060000000000004,2.293897439438179,2.2766418667512816,2.2766418667512816,2.539567150764993,2.1669881594527194,2.108714335919226,0,0,1.7078392306472223,0,1.590728945666646,0,1.192216873622351,0,1.397923167701514,0,1.299902408588557,0,1.0783317007821718,0,0.9572236288481096,12.872611442080993,2
Christopher groaned and,lay,LAY,Christopher groaned and lay his hands across his stomach.,3,102,626,4,2.983050847457627,1.2246255645020758,0.0082644628099173,4.795790545596741,-0.1157024793388429,3.535742887795542,-1.7437987044660417,-2.845491640060664,0.2233980596065521,-2.058810241503461,-0.5902698244899511,-1.0181951597990442,120.0952380952381,125.42857142857144,125.42857142857144,128.76190476190476,265.1029411764706,7.607976913452148,1.6074537312369015,6.214000000000002,0.5920000000000005,7.921744676383925,7.959461020207168,7.971549591945386,2.7384414252468887,0.7905004882757859,0.6018565993620626,0,0,6.309048247624135,0,5.990914216145735,0,5.680220872248857,0,5.7754386077846,0,6.521120582726691,0,4.321064819621026,0,5.391971893676058,7.996317231796745,3
She couldn't help feel for,Alex.,ALEX,She couldn't help feel for Alex.,5,28,128,4,2.8135593220338984,1.5699173739644372,0.0114942528735632,4.465908118654584,-0.4597701149425287,1.4887793471790889,0.6042345043664396,0.0655035838905852,1.6134673566980795,1.5191726961913512,0.1690421659838069,1.54749937353233,120.0952380952381,159.8095238095238,219.6190476190476,613.8095238095239,308.17391304347825,12.63491916656494,7.441272638593408,15.764,7.619,11.216421582545385,11.313843957829963,11.482853703655726,6.764488434496048,7.114435316929283,5.941705703216485,1,1,15.630851055218873,1,16.539613944814818,1,15.637448057368577,1,15.46610885939902,1,17.22706945460811,1,13.916473882476556,1,15.491161051562296,,5
Jimmy liked the fact they,were,WERE,Jimmy liked the fact they were calling him Jim.,5,118,762,4,4.372881355932203,0.8283407820445217,0.2142857142857142,1.5404450409471488,0.1249999999999999,3.13234329748842,-0.4122280662567209,-1.0851675126887763,-1.4356522333054316,-0.8286822038548427,0.6132214148972361,0.2078640507092153,138.4390243902439,149.7560975609756,152.4878048780488,158.34146341463415,270.1794871794872,2.526707172393799,1.0851612301137137,2.4350000000000023,1.1180000000000003,2.3041278250063515,2.623542429106485,2.671021733724023,1.201099764643577,0.9415730962271252,0.8811463556316824,0,0,1.371811156470978,0,1.19261821607748,0,1.0472041591151644,0,1.179453771648547,0,1.084152642084233,0,1.0893022434609616,0,1.3680187967968471,11.348097990478854,4
She would soon be found if,she,SHE,She would soon be found if she tried to hide.,6,127,843,4,4.033898305084746,1.1441922567970468,0.4081632653061224,0.8960880245566356,0.2244897959183673,2.1585619966307186,0.91822209225144,-2.176423463850568,0.601074252809797,-1.0342237346671412,-0.8482857389109475,-1.3007666033071208,139.71428571428572,170.47619047619048,184.57142857142856,219.9047619047619,303.0394736842105,3.2797441482543945,2.2740847601659246,3.372,2.5489999999999995,3.2725951151196475,3.27167408108245,3.27167408108245,2.32425241871912,2.8822608901552966,3.059329683806539,0,0,0.7992187939814593,0,0.965864120869085,0,0.8370488718526267,0,0.749902614974417,0,1.6964316303489868,0,0.8293376797302987,0,0.6874536521554997,12.156761595723369,3
He came back to,his,HIS,He came back to his senses when he heard his dad stand up to him.,4,201,1660,4,4.237288135593221,0.857803591595046,0.1142857142857142,2.169053700369523,-0.0285714285714285,2.9734381494130653,-1.2482172095103548,-1.589421240804529,-1.3717203438282013,0.1013986752672011,-1.0180592711337588,-0.5937750606562494,138.66666666666666,145.14285714285714,145.14285714285714,148.95238095238096,266.1851851851852,3.632614850997925,3.619368848904585,4.1320000000000014,3.0890000000000004,5.022283475583963,3.189771129324652,4.919864490647588,3.633525328446464,3.2817594037897635,2.746845860836317,0,0,3.6534607199901865,0,3.411548049004821,0,2.9996989068453868,0,2.7484453442538834,0,2.6391061023052145,0,2.616471117452097,0,2.712129268014968,11.593251209508129,3
His dark,hair,HAIR,His dark hair was just visible under his white hat.,2,113,714,4,4.203389830508475,0.9428434802079616,0.2211538461538461,1.508896683212223,0.0288461538461538,2.714415411160873,1.346470458359009,-3.5861348937545783,-1.0387418405576183,-2.3958200019332527,-0.6678251475095749,-1.3609139398039771,151.61904761904762,162.0,181.1428571428572,239.6190476190476,290.19444444444446,5.9207763671875,0.3345720250729173,3.7479999999999993,0.2949999999999999,3.72019463134676,2.673163137860508,2.8111340366327107,0.7900583919379309,0.4697434770664362,0.2927115247766821,0,0,3.460488393098944,0,2.55027721635072,0,2.405506989504001,0,2.234749240572436,0,3.1613770773769967,0,2.2077917837935965,0,1.925119044938011,8.965845494750937,4
He's got the ability to,work,WORK,He's got the ability to work but he just gets bored too easy.,5,184,1450,4,3.6440677966101696,0.9959004219784152,0.0327868852459016,3.417726683613366,-0.0737704918032786,3.5964041848845625,1.3524729574213663,-1.6964103097667065,-0.2255752804604443,-0.8505560050483031,-0.7742666920477693,0.7208194293771572,166.95238095238096,192.0952380952381,208.0952380952381,252.28571428571428,267.87012987012986,5.182501792907715,0.2630121103856471,4.944000000000003,0.3770000000000006,5.051802616476147,4.290706139837894,3.941219774423258,0.4073388158761117,0.5479208461437701,0.4167379682257133,0,0,5.086001652073671,0,5.464647344626303,0,5.415706087198194,0,5.5002619720082055,0,4.764153007740858,0,4.704186460503435,0,5.478488711816055,10.613958801104268,4
All the bowls from,the,THE,All the bowls from the empty tables are cleared up.,4,112,707,4,4.169491525423729,0.9313050237922784,0.3925233644859813,0.935159216178538,0.3364485981308411,2.621138037983988,0.617251401199107,0.3377650263066676,0.4570066418660723,0.7963295966724967,1.2480399317067603,1.0741979446168846,82.19047619047619,82.19047619047619,85.61904761904762,102.76190476190476,291.36507936507934,1.0748448371887207,1.3173615147030873,1.3950000000000031,0.9930000000000004,1.2117837594750696,1.2116755379756987,1.2116755379756987,0.9912859083848666,1.0544204890496702,0.9352686182425076,0,0,1.2409899791508885,0,1.2935436044562432,0,1.0600048110317315,0,1.0284674939625846,0,0.8632646679536654,0,0.9027115178483216,0,1.1178512751007652,14.222246857765809,3
"Anthony was approached, just as he had","predicted,","PREDICTED,","Anthony was approached, just as he had predicted, in the park.",7,129,862,4,3.559322033898305,1.1487802593017122,0.009090909090909,4.700480365792416,-0.109090909090909,3.213433822460438,0.8494006038949283,1.3477450256916668,2.2054340927438303,1.7716630876395618,1.2699817717075348,3.021919771036601,202.95238095238096,335.42857142857144,345.9047619047619,397.4285714285714,298.1641791044776,12.945489883422852,14.234080526994417,10.713,4.116999999999997,11.035604180362748,10.508466467268343,10.675793023391128,15.797403112131573,11.223693146269062,11.552182238220684,0,1,14.339613706398469,1,13.403413153624614,1,14.828080929566022,1,14.954839862096296,1,14.799291617490846,1,13.795239122162254,1,14.229769538165424,4.962844630259907,10
Let's get out and I'll buy you a,drink.,DRINK,Let's get out and I'll buy you a drink.,8,98,599,4,4.627118644067797,0.5842267239618821,0.2777777777777778,1.2809338454620642,0.1759259259259259,2.8806777251504,-0.6109603413917712,1.4386465218096125,2.1373919556322307,0.7082003766121311,1.5889357817561731,1.855196654432916,154.0952380952381,177.23809523809524,184.95238095238096,369.9047619047619,298.8142857142857,7.74680233001709,2.198238559868891,11.001000000000005,1.7199999999999989,6.683022973905919,4.142051246234199,1.7125223344782987,0.5951629844967289,0.8775266918654958,0.6521842017396335,1,1,9.246436482042228,1,8.47240399628975,1,8.75931364178236,1,8.560345541589982,1,8.282286750285712,1,7.7311443373640225,1,9.110319406499494,9.442800389927742,6
Claudia still,teaches,TEACHES,Claudia still teaches and still claims to hate it.,2,83,473,4,3.406779661016949,1.32767159508923,0.008,4.828313737302301,-0.064,3.7226200692587232,0.0273625629210593,-0.7593640812317204,-0.1069408097992772,-0.7789898646171933,-0.6496864975146626,1.15680645134857,181.42857142857144,214.66666666666663,222.8571428571429,237.3333333333333,268.0289855072464,10.98141098022461,2.023454788295051,10.65,1.889,12.894522572468516,13.43445575092469,13.43445575092469,3.900072578811455,2.005390435041304,1.8933351314907487,0,0,7.689467881080488,0,8.873077213088045,0,8.597458963393063,0,7.9718942475201455,0,7.858242470640403,0,8.47190070375227,0,8.596062491783405,5.579729825986222,7
Shut,your,YOUR,Shut your smart foul mouth and sit down.,1,77,430,4,4.067796610169491,0.9259553645990124,0.0568181818181818,2.867898902044106,-0.375,1.5247180403375298,-1.6545485661068335,-2.4253236633408086,-1.570304873196975,-1.1863012847233656,-0.7680892029210277,-0.5193154998012871,136.66666666666666,173.9047619047619,188.1904761904762,232.47619047619048,356.7014925373134,4.603882789611816,3.5675821163806294,5.613999999999999,3.4420000000000006,5.404489575170045,2.747628739767934,2.619927370510485,3.2722036756538384,3.5472244391610475,3.54616525001827,0,0,7.075944257876584,0,8.430477481298546,0,5.621415532859547,0,6.064518038249335,0,4.62336561643606,0,7.836038663075232,0,5.1951617684172495,12.702946392928103,4
All the bowls from the empty tables are cleared,up.,UP,All the bowls from the empty tables are cleared up.,9,112,712,4,3.694915254237288,1.0868213266874214,0.0625,2.772588722239781,-0.28125,2.186471681372302,-1.5550739098368709,2.3474201188011707,1.3573260820574231,0.4117059093012903,-0.1611172838343514,0.8343861158489764,106.85714285714286,113.23809523809524,117.14285714285714,298.57142857142856,304.2063492063492,5.792677879333496,4.839194373539446,11.463,5.079999999999998,2.5765236415075474,2.674268378705144,2.712744575609075,3.3213178156874017,3.502692443462543,3.4001583292715174,1,1,11.76387932456534,1,11.172939006540409,1,12.326166751328698,1,12.613557763318187,1,13.682103388617184,1,11.89928916028646,1,11.862236399056304,12.139772573772941,3
You give me a lead and,I'll,ILL,You give me a lead and I'll follow it.,6,111,701,4,3.1186440677966103,1.5766042269286784,0.0105263157894736,4.553876891600541,-0.3894736842105263,2.015548064119503,1.904547030890717,-0.7783650381684201,1.3608088276603003,-1.363903425175337,-0.3545994121919978,-1.317344272031366,144.38095238095238,152.0952380952381,161.42857142857142,176.95238095238096,316.05405405405406,8.917451858520508,3.8784767784463257,7.569000000000003,4.197000000000001,7.436981436755889,7.491736910267288,7.510134565160309,4.513405262277,4.462568788593877,4.230884979121909,0,1,10.889862802195545,1,10.518143882778654,1,10.229307089759102,1,9.886233168832476,1,8.64072165572125,1,9.80969146100738,1,9.324778526726767,,4
Let's have the gates closed and,go,GO,Let's have the gates closed and go home early.,6,99,605,4,3.4745762711864407,1.250598921391609,0.1192660550458715,2.1263985247676067,-0.0458715596330275,3.036697909471108,0.8961180568379408,-2.0229461844177274,0.6833144843578338,-1.0084340158101188,-0.6457679226994515,-0.3633678245073913,120.28571428571428,127.61904761904762,127.61904761904762,158.0952380952381,259.18055555555554,5.622006416320801,3.22451210935646,6.007999999999996,1.2999999999999972,6.65926029574622,6.947290665028845,7.018072130787481,2.8602712025172035,3.943315126857883,3.124216531727111,0,0,3.927945468527685,0,4.452408029655394,0,4.854516959524415,0,4.609325824216191,0,3.3401541143419657,0,5.175054035547971,0,5.979057385357499,12.172748513322677,2
Let us give battle to these foreign snakes once,and,AND,Let us give battle to these foreign snakes once and for all.,9,166,1250,4,4.067796610169491,1.2575894673001096,0.348314606741573,1.0546491652469936,0.1797752808988764,1.8450055346208512,-1.594820919646588,-1.1597378043768691,-1.5122495151701427,-0.7254480940114527,-1.3201251058351426,0.0580611430188627,150.38095238095238,173.42857142857142,173.42857142857142,191.1428571428572,276.19117647058823,4.3317694664001465,3.231199736209216,4.301000000000002,3.151,4.010182197958431,3.997448902394173,3.997448902394173,3.831133181127213,3.180514737250816,3.3274887437366254,0,0,0.3654882544017783,0,0.7650936858726519,0,1.4839785546049686,0,1.6513460996369005,0,0.9876178474846432,0,0.76157253847635,0,0.3724253250339998,13.433927978319357,3
The last thing Alex felt like doing after work was more,work.,WORK,The last thing Alex felt like doing after work was more work.,11,173,1329,4,4.372881355932203,0.926586339367022,0.631578947368421,0.4595323293784402,0.5894736842105263,1.6359227235427225,0.1371675990580048,1.289653404233733,2.681538377489362,1.190219225994124,0.9734717096601214,2.107682371462528,161.52380952380952,191.1428571428572,205.8095238095238,427.4285714285714,273.1940298507463,9.643339157104492,3.4860192684527886,14.323999999999998,3.442999999999998,5.952804163364717,6.302589864841442,6.442057443924092,1.131488012112181,1.8126433394918653,2.103897327904683,1,1,11.618423569352345,1,11.201946631165567,1,11.171287347519955,1,10.925984381967323,1,10.388621459935184,1,11.428565928657935,1,10.81127955056217,10.613958801104268,5
Emma put her mug of tea down on the table with,a,A,Emma put her mug of tea down on the table with a bang.,11,178,1384,4,4.016949152542373,0.9911944279109336,0.26,1.3470736479666092,0.14,2.62121173996996,-0.3710199730033378,-0.9580688335558566,-1.2043091670974442,-1.2377064801885111,-1.733819471753162,-0.2822763561521124,91.23809523809524,91.23809523809524,91.23809523809524,97.71428571428572,258.0952380952381,2.077094078063965,1.0897111911169517,2.3840000000000003,1.0029999999999966,2.3065455393539955,1.7768957059231332,2.650782010756605,0.9912859083848666,1.022131338290615,1.0540060237329314,0,0,1.0019751120187732,0,0.6950842394496543,0,0.2212687172782886,0,0.2556959200421826,0,0.9050870201241416,0,0.3146651589400257,0,0.2976079792092478,13.855864282863422,1
He had another shock,when,WHEN,He had another shock when they told him he was moving cells.,4,156,1135,4,4.169491525423729,0.8336157713463009,0.3584905660377358,1.0258529343856813,0.3018867924528302,2.6923213253560223,-0.3644080317314928,-0.7983644806573829,-0.0491996750235557,0.3128589042238268,0.3426288615912199,1.6355980938885928,130.66666666666666,141.52380952380952,144.38095238095238,151.14285714285714,274.6142857142857,4.779211521148682,4.546986197110571,5.471,5.114000000000001,3.8615273043547353,3.780384205677624,3.780384205677624,5.287472200744087,5.036283192949367,4.638235307923486,0,0,2.379966691597709,0,1.9269845222408375,0,2.2328459915665446,0,2.13871927954829,0,1.9770621329901723,0,1.950385954047333,0,2.231590804293281,11.549633408375607,4
Don't die of cold before,you,YOU,Don't die of cold before you die in battle.,5,85,492,4,3.593220338983051,1.1313501861568436,0.375,0.9808292530117262,0.2788461538461538,2.5491568154454987,0.342107824075409,-0.5947563698253991,-0.030677960387298,-1.6080584992494575,-0.5615794133572352,-1.3456473626547365,79.44186046511628,79.44186046511628,83.16279069767442,103.53488372093024,279.6056338028169,3.1538546085357666,2.2924435465865063,2.915999999999997,2.4479999999999986,3.1612651258733853,3.315123861787248,3.3631327609761734,2.32425241871912,2.8043414106083784,2.51750838557411,0,0,0.6335739481594101,0,0.636497396520261,0,1.054493693810581,0,0.8371296123386036,0,1.192872538641491,0,0.8801317108191218,0,0.6072294512290696,14.573842769379338,3
He knocked on the door so hard that he almost broke it,down.,DOWN,He knocked on the door so hard that he almost broke it down.,12,181,1421,4,3.7796610169491527,1.3399407682504616,0.2631578947368421,1.3350010667323402,0.1157894736842105,2.3183025394725725,-0.2065410263030624,-0.2860720537439308,2.70255470915657,-0.2518878529934628,1.811687445834927,0.8690451413265187,199.9047619047619,242.66666666666663,264.7619047619048,490.57142857142856,329.87012987012986,4.929288864135742,4.16748219269778,17.994,6.515000000000001,6.251840889391853,6.492484057460661,6.582676315553238,4.865937947769667,3.353784265498618,3.066076258129012,1,1,11.926717417037052,1,11.02833521440599,1,11.855717559747282,1,11.714167738799382,1,13.878535349604851,1,10.555962770633638,1,10.07084525321227,11.238541249462422,5
Lewis sat down and,Lucy,LUCY,Lewis sat down and Lucy laid her hand on his cheek.,4,138,949,4,2.389830508474576,1.3392863404857849,0.0083333333333333,4.787491742782046,-0.0916666666666666,3.5310293736995404,-0.3462219236198504,-2.9247027878069813,-3.158895447850228,-0.6252821412473727,0.0106667935848236,0.9659742173076048,134.57142857142858,138.38095238095238,143.33333333333334,169.9047619047619,285.5735294117647,9.482488632202148,6.558975315489603,9.951,7.954000000000001,9.391438689540164,9.54407705535474,9.882142598708128,6.549979607232722,6.962533778344466,5.146277682841692,0,0,13.004078189291429,0,14.773219939420112,0,13.87242328044503,0,13.779899540718269,0,15.388271027836298,0,13.54580664379463,0,11.828296669035971,7.664815785285735,4
Henry washed his hands and sat,on,ON,Henry washed his hands and sat on the seat in front of the stove.,6,197,1610,4,3.6779661016949152,1.180892093614877,0.021505376344086,3.8394523125933104,-0.6881720430107527,1.3357002631474226,0.1212988350584487,-1.6017786798430331,-0.7658517362461204,0.7846615986495165,-0.5149752987282616,0.5894669417429051,66.66666666666667,69.04761904761905,69.04761904761905,80.76190476190476,267.6811594202899,2.6791040897369385,2.1653366224181863,2.9399999999999977,2.085000000000001,2.3123941054902004,2.049457308551024,2.0204424337942064,2.253972916510756,2.060710041900486,2.0953363165289307,0,0,1.936534646518194,0,2.6924572901111685,0,2.315428633335925,0,2.7821103926778306,0,2.002648471708733,0,2.3071726254193843,0,2.5435242993306213,12.77914604367569,2
The police officer got out of the van and picked up the,two,TWO,The police officer got out of the van and picked up the two cans.,12,198,1629,4,2.9661016949152543,1.1885386810602288,0.0080645161290322,4.820281565605037,-0.0725806451612903,3.7029307060966654,1.0476031455385282,-2.700996526044717,-1.1195097214499996,-1.1480111813597793,-0.9674499534409154,-0.3378605282816471,199.04761904761904,240.95238095238096,246.66666666666663,323.7142857142857,253.0434782608696,5.781692028045654,5.268453895675156,6.159999999999997,5.425999999999998,5.5231878367138885,7.265001356160163,5.637211850518953,4.926979478584939,5.293597077091451,5.203289689744225,0,0,3.851197928740663,0,4.458243270398052,0,3.6643808749193423,0,3.918508697001312,0,4.26452957000703,0,3.994494739653022,0,3.99721745432548,10.903825271935897,3
He called earlier and I already arranged,to,TO,He called earlier and I already arranged to go swimming tomorrow.,7,131,882,4,4.186440677966102,0.9186680063564752,0.2989690721649484,1.207415148516909,0.1237113402061855,2.3447857430949,-0.3554962579454249,-0.3540982206765044,0.7322956044226885,-0.5953221140918388,-0.2258574378987153,-0.2696185746890852,23.904761904761905,23.904761904761905,23.904761904761905,23.904761904761905,274.89156626506025,2.3596599102020264,2.1788810334081,2.274000000000001,2.1950000000000003,2.1052397350138983,2.302861403205205,2.398027245098649,2.785874678162566,2.3849946134723026,2.223127486605008,0,0,2.003451825826989,0,1.8617069558836263,0,1.820694238099081,0,1.7768607116641584,0,1.299049132783627,0,2.090789441533216,0,2.36518278470472,13.960969286275441,2
We,barely,BARELY,We barely escaped with our lives.,1,32,144,5,3.1052631578947367,1.3320796110689346,0.008130081300813,4.812184355372417,-0.1300813008130081,3.6147833827132887,-0.4057765082243622,-2.0311894304554494,-1.5095851839416556,0.2238108752402598,-0.4141410291194916,1.3335603408978958,172.58536585365854,245.5609756097561,261.6585365853659,292.1951219512195,271.32876712328766,10.075451850891112,3.175173323223568,9.723,3.138,10.849573725529574,10.443950335547743,10.85883011760341,2.9002440797315803,3.126450039267315,3.126265832459876,0,0,9.555460828807549,0,10.99022714229349,0,9.362764237895592,0,9.68779322359734,0,9.500413221851652,0,9.031864353331674,0,10.325094614505652,7.301147805856032,6
Shut your smart foul mouth and,sit,SIT,Shut your smart foul mouth and sit down.,6,77,435,5,3.2280701754385963,0.945242672160532,0.0769230769230769,2.5649493574615367,-0.1346153846153846,2.8875864490653167,-0.5388124875350091,-2.3617810253226703,-1.0200834913179275,-0.8442042765735834,-0.1975102726370096,-0.5045892704730709,259.7142857142857,336.57142857142856,381.4285714285714,590.3809523809524,274.94029850746267,8.312217712402344,2.354333187064904,7.972999999999999,1.502000000000001,8.16310164583156,8.319907690664456,8.36446271221389,2.8602712025172035,3.0890330315061623,3.1137627954049183,0,0,5.732291259009626,0,4.600744499260907,0,4.842213324174464,0,5.138278720426673,0,7.389638571697862,0,5.674018511994772,0,4.597730791247663,9.672752760526096,3
They stared at the black wall and now this offered,no,NO,They stared at the black wall and now this offered no comfort.,10,175,1350,5,2.3157894736842106,1.1205530320981516,0.054054054054054,2.917770732084279,-0.081081081081081,3.203100318439243,-0.3442707816151802,-1.076181734556282,0.3489832306280732,1.4397376799412456,0.0614952266216278,1.0747362487745014,19.047619047619047,19.047619047619047,19.047619047619047,19.047619047619047,274.7361111111111,5.352369785308838,1.911848114819127,3.333999999999996,2.121000000000002,3.91338152064896,3.8699317399441626,3.8699317399441626,2.0481678608989475,1.5289049888225814,1.651202190866774,0,0,2.183746909978692,0,2.1460523812144485,0,2.554162951023521,0,2.7363506584468733,0,3.105733789765741,0,2.0198848197210606,0,2.754064573640356,,2
Charles felt sick to,the,THE,Charles felt sick to the pit of his stomach.,4,101,619,5,3.719298245614035,1.460850852425593,0.1935483870967742,1.642227735257091,-0.3225806451612903,1.7515376051692972,0.8538900552856811,-1.2706318573902151,-0.0064725991687737,-1.1962909448766117,-1.4122628271579742,-1.2558927423260202,140.0952380952381,157.8095238095238,157.8095238095238,177.23809523809524,289.4852941176471,2.212259531021118,3.021597639593792,1.6950000000000005,2.4570000000000007,2.3480381227297484,2.74942475614047,2.783848403280731,1.972242420042562,2.192261333433422,2.6236805842120656,0,0,4.4587163326792245,0,3.648931908165259,0,3.6248939878812014,0,3.965519030292326,0,2.59518855245977,0,2.5502739711642857,0,2.85527467083831,14.222246857765809,3
I am,"trying,","TRYING,","I am trying, old man, but I would rather kill the ship.",2,159,1166,5,3.701754385964912,1.179662667894963,0.023076923076923,3.7689221617874726,-0.0461538461538461,3.856483798892008,-0.0013884757316692,0.3935298975034688,-0.3325528516655877,0.5698984781858789,0.3038807823544457,1.6321505035794124,162.1904761904762,197.52380952380952,229.1428571428572,287.23809523809524,245.875,10.248197555541992,14.370585703552829,12.376,7.294,9.63284171068966,9.607121835200918,9.962502818453618,18.795265286880635,18.53348438765814,19.04972396550741,0,1,16.072478475905054,1,16.18120691867399,1,16.215198762381203,1,16.32387624751811,1,13.618988148447668,1,16.40447090740363,1,15.23987514271014,10.036662631688545,7
I knew I heard your,voice.,VOICE,I knew I heard your voice.,5,24,108,5,4.43859649122807,0.8241346946873847,0.5978260869565217,0.5144553918165694,0.532608695652174,1.6534864742128026,-0.9096485349617632,1.1520968333360886,2.0306481226630835,1.0701428443102796,2.314518589161984,2.7298997597746046,209.9047619047619,253.04761904761904,268.3809523809524,349.3333333333333,310.18840579710144,6.507933139801025,1.4101859199007565,16.721000000000004,1.2080000000000002,6.436830575762995,1.3048519463487958,0.9015910086723766,0.5350724213248633,0.4053286590899278,0.3876701340117565,1,1,8.66366605372566,1,8.07295361876356,1,8.160597122141692,1,9.07750182290413,1,8.458127905504083,1,7.940563571525464,1,7.201321587038231,8.387995252944556,6
Dave kicked him in the stomach,and,AND,Dave kicked him in the stomach and Paul groaned.,6,103,637,5,3.736842105263158,1.0441386708238396,0.205607476635514,1.5817863811035904,0.0,2.8769004175787294,-0.6241981860573456,-0.3899166422020484,0.0406812585212967,-0.3857553304648931,-0.3702010366303677,0.3669064328649144,50.85714285714285,50.85714285714285,55.142857142857146,69.71428571428571,273.5151515151515,2.1592931747436523,2.408730439892314,1.657999999999994,2.519,2.584260327420008,3.520422348678596,3.55383285837794,2.636690189987482,2.8269758220725096,2.6134801322501016,0,0,1.2935690288342028,0,1.3876314715803617,0,1.6323621352091646,0,1.589666348405696,0,1.9743862603034328,0,1.913615130647596,0,1.727156133865068,13.433927978319357,3
Charles felt sick to the pit,of,OF,Charles felt sick to the pit of his stomach.,6,101,621,5,4.526315789473684,0.9278481856635264,0.7303370786516854,0.3142490998365027,0.6853932584269663,1.1848259150703508,0.5113567486697813,0.5066724184973547,0.5766599579226404,0.5173730851343776,1.2899817904191355,1.367962755583599,39.61904761904762,39.61904761904762,39.61904761904762,41.333333333333336,270.0735294117647,1.3318277597427368,1.299919810519441,1.6139999999999972,1.0519999999999996,2.2731672658459536,1.8169215425946488,1.6927293130189218,1.4967171518076177,1.181751142107148,1.0988212373978743,0,0,0.4979400823978962,0,0.0747207488922096,0,0.0421961647036924,0,0.0030002854094146,0,0.380921745055294,0,0.0031535826791281,0,0.0020403204716636,13.288621606997307,2
